match_id,competition,period,event_index,team,opponent,player,minute,second,x,y,is_goal,true_xg,statsbomb_xg,body_part,shot_type,technique,play_pattern,under_pressure,is_first_time,assisted,n_defenders_in_cone,n_defenders_within_3m,distance_to_nearest_defender,gk_distance_to_goal,gk_distance_to_shot
1,FIFA World Cup 2018,2,16,Team S,Team C,Player 291,69,45,117.1575168477723,27.107920881457026,0,0.08200437149025018,,Head,Open Play,Normal,From Counter,False,False,False,0.0,1.0,2.9439067388752673,3.2305137666693278,6.534272103411274
1,FIFA World Cup 2018,2,17,Team S,Team C,Player 71,76,33,101.82611912390152,56.2354395285886,0,0.025229103973607874,,Left Foot,Open Play,Normal,Regular Play,False,False,True,3.0,1.0,3.0971356298333514,1.2297567016259088,22.95237158007543
1,FIFA World Cup 2018,2,18,Team S,Team C,Player 5,89,18,98.71705812705403,54.618566494806885,0,0.02780818273687908,,Left Foot,Open Play,Normal,From Throw In,True,False,False,0.0,2.0,5.5907025231785115,0.9980233430726326,22.419937774397983
1,FIFA World Cup 2018,2,19,Team S,Team C,Player 363,88,2,107.37753998406066,45.05324348888273,0,0.18799910826067123,,Right Foot,Open Play,Normal,From Goal Kick,False,False,True,1.0,0.0,2.023527123585175,3.4846341705009025,9.521142069889073
1,FIFA World Cup 2018,1,20,Team C,Team S,Player 22,0,11,118.35480253184465,23.695960628128972,0,0.03200571051844502,,Head,Open Play,Normal,Regular Play,False,False,False,2.0,0.0,5.734426890237548,1.4951221314070455,14.000112744018944
1,FIFA World Cup 2018,1,21,Team C,Team S,Player 216,25,18,85.27162608959375,44.321102150859105,0,0.01379103939167247,,Left Foot,Open Play,Normal,Regular Play,False,False,True,0.0,2.0,3.1952878691804334,2.8943944027389774,32.644657857958
1,FIFA World Cup 2018,2,22,Team C,Team S,Player 336,55,13,110.57884600175588,44.217148245007174,1,0.4295134412086547,,Left Foot,Open Play,Normal,Regular Play,False,True,True,0.0,0.0,1.1143352851687605,2.4689645824553725,8.323839508399239
1,FIFA World Cup 2018,2,23,Team S,Team C,Player 52,56,55,111.50119337829072,61.309542786724684,0,0.03611672112867132,,Right Foot,Open Play,Normal,From Counter,False,False,False,2.0,1.0,2.344809268010852,2.76769569115033,22.323929131562416
1,FIFA World Cup 2018,2,24,Team S,Team C,Player 282,48,51,113.55600931958203,30.633090918956555,0,0.18623784925177816,,Left Foot,Open Play,Normal,Regular Play,True,False,True,0.0,0.0,1.8187223764488634,0.30231269894185164,10.563709023730812
2,UEFA Euro 2020,2,25,Team J,Team I,Player 132,57,4,71.17995390421041,33.84470485345562,0,0.001217091166821488,,Left Foot,Open Play,Normal,From Corner,True,False,True,2.0,3.0,1.0685589034680179,2.2703872159659277,49.04189483386252
2,UEFA Euro 2020,2,26,Team I,Team J,Player 297,72,32,87.9911157303394,29.647656944825457,0,0.005983983232478179,,Head,Open Play,Normal,Regular Play,True,True,True,2.0,2.0,2.0241596438387446,2.308978154343927,31.637443046182526
2,UEFA Euro 2020,1,27,Team I,Team J,Player 168,32,18,102.2228116308988,62.385806330041746,0,0.014279636117295129,,Left Foot,Open Play,Normal,From Throw In,False,False,True,2.0,3.0,4.367772739077639,2.3084220310935795,25.298087529687567
2,UEFA Euro 2020,2,28,Team J,Team I,Player 328,57,44,105.38766806479671,42.088277321211876,0,0.099854952515724,,Other,Open Play,Normal,From Counter,False,False,False,4.0,1.0,1.1234122824445214,4.433339378199545,8.493896785735577
2,UEFA Euro 2020,2,29,Team I,Team J,Player 148,71,6,117.41815967375481,35.340327328930776,1,0.5525408070029068,,Left Foot,Open Play,Normal,From Goal Kick,False,False,True,1.0,1.0,3.4543856007898146,3.0377192367234445,0.2
2,UEFA Euro 2020,2,30,Team I,Team J,Player 210,64,20,103.45574411999283,25.891018847134262,0,0.025298357491934226,,Head,Open Play,Normal,Regular Play,True,False,False,0.0,2.0,1.4958785480163945,4.1351711677640095,16.047356841480763
2,UEFA Euro 2020,2,31,Team I,Team J,Player 88,81,29,118.21947333334958,36.85154755175264,0,0.7014325708803524,,Head,Open Play,Normal,Regular Play,True,False,False,2.0,0.0,2.085973110229861,0.4231940733913384,3.4404388468932
2,UEFA Euro 2020,1,32,Team J,Team I,Player 393,12,44,115.26604727142754,43.513402901703515,1,0.58961520596585,,Right Foot,Open Play,Normal,From Counter,True,False,False,1.0,0.0,2.1889568161108564,0.5612099928151864,6.057168742958669
2,UEFA Euro 2020,2,33,Team J,Team I,Player 312,56,30,113.16630100988804,49.193886859457706,0,0.08749907077964929,,Right Foot,Open Play,Normal,From Free Kick,True,False,False,2.0,4.0,1.570107585347847,4.298049328356078,6.469125212692423
2,UEFA Euro 2020,1,34,Team I,Team J,Player 196,41,23,118.88975450406339,31.393420326424096,0,0.19353977743629575,,Right Foot,Open Play,Normal,Regular Play,False,False,True,0.0,0.0,2.2319005003786088,1.3288494206621142,5.983183086815786
2,UEFA Euro 2020,1,35,Team J,Team I,Player 193,39,2,100.50781981831652,39.86706884132906,0,0.05450975664216174,,Left Foot,Open Play,Normal,Regular Play,True,False,False,2.0,0.0,0.5389744583923075,4.253414640064395,15.66309928719002
2,UEFA Euro 2020,1,36,Team J,Team I,Player 358,44,46,107.34175771206364,37.935619099787026,0,0.13201084951411704,,Head,Open Play,Normal,Regular Play,True,True,True,1.0,1.0,0.327692853032393,3.617005871620635,11.904859249154285
2,UEFA Euro 2020,2,37,Team I,Team J,Player 264,82,43,110.3350212587115,62.536312159496156,0,0.03139857895827855,,Other,Open Play,Normal,Regular Play,False,False,False,1.0,1.0,3.684152826008216,0.3596666443429801,24.28712667580171
2,UEFA Euro 2020,2,38,Team I,Team J,Player 166,67,32,91.35050198896981,54.856876330479224,0,0.023897218578557353,,Right Foot,Open Play,Normal,Regular Play,False,True,True,1.0,0.0,7.323424161023226,2.5137345269097593,30.13204333644842
2,UEFA Euro 2020,2,39,Team J,Team I,Player 287,59,59,113.35961417154114,45.62343996002288,0,0.273663007060974,,Left Foot,Open Play,Normal,From Free Kick,True,False,True,1.0,1.0,3.01323104292451,4.044797333926079,6.306769749772534
2,UEFA Euro 2020,1,40,Team J,Team I,Player 352,40,44,109.57427805121125,42.78173296466889,0,0.31709230521685144,,Right Foot,Open Play,Normal,Regular Play,False,False,False,0.0,1.0,6.016030003569435,2.881827385209494,6.165498954660979
2,UEFA Euro 2020,2,41,Team I,Team J,Player 251,84,23,108.88144893450719,10.598821235867682,0,0.012970037480997417,,Left Foot,Open Play,Normal,From Counter,True,False,False,1.0,1.0,1.7773024045471169,2.54269177238155,31.521131113778342
2,UEFA Euro 2020,1,42,Team I,Team J,Player 189,30,45,98.62780423674087,50.65897657303444,0,0.02569548422063589,,Head,Open Play,Normal,Regular Play,True,False,True,0.0,0.0,3.188774026754859,3.2998872023314405,19.109808247157538
2,UEFA Euro 2020,2,43,Team I,Team J,Player 245,84,58,98.889072096043,35.52361876350185,0,0.04154943133216109,,Left Foot,Open Play,Normal,Regular Play,True,False,False,2.0,0.0,1.9563111111270126,2.4664210521637386,19.452216803757732
2,UEFA Euro 2020,2,44,Team J,Team I,Player 241,91,56,105.11577983424124,35.255266179365385,0,0.11206021631717857,,Right Foot,Open Play,Normal,From Free Kick,False,False,True,1.0,3.0,0.5128688029655891,2.62306382047152,12.777952477266835
3,FIFA World Cup 2022,1,45,Team J,Team C,Player 132,9,31,115.13446873357117,44.3673663001704,0,0.5581737929716735,,Right Foot,Open Play,Normal,Regular Play,False,False,False,0.0,1.0,0.3175622282425643,1.4595936924118884,5.257385729799521
3,FIFA World Cup 2022,2,46,Team C,Team J,Player 29,47,27,103.8084353088683,40.83284616752517,0,0.14043321209452966,,Right Foot,Open Play,Normal,From Throw In,False,False,True,1.0,0.0,4.478796496967789,2.7539316793540602,14.788629373023559
3,FIFA World Cup 2022,1,47,Team J,Team C,Player 85,38,55,104.63311293300976,44.211743100235545,0,0.1324860937904765,,Left Foot,Open Play,Normal,Regular Play,True,False,True,0.0,0.0,1.5632794420001705,2.4976961761883847,14.047970299552526
3,FIFA World Cup 2022,1,48,Team J,Team C,Player 222,42,10,108.18017495310731,37.185847215250945,0,0.18946245322032074,,Right Foot,Open Play,Normal,Regular Play,True,True,False,2.0,1.0,1.6646065682688191,3.0325752512597255,9.812694272148045
3,FIFA World Cup 2022,2,49,Team C,Team J,Player 186,65,26,101.34439028321927,43.641441704958154,0,0.051547401247455917,,Left Foot,Open Play,Normal,From Goal Kick,False,False,True,3.0,2.0,2.577744977162394,2.4288608247688814,15.48488805025266
3,FIFA World Cup 2022,1,50,Team C,Team J,Player 296,12,12,100.89003894593824,48.318729799927866,0,0.05396409007166419,,Right Foot,Open Play,Normal,Regular Play,True,False,False,1.0,0.0,1.8725504437350395,3.243642358578975,18.108240565349067
3,FIFA World Cup 2022,2,51,Team J,Team C,Player 131,52,19,110.82389250116432,40.39665919477575,0,0.44715433201543797,,Left Foot,Open Play,Normal,Regular Play,False,False,False,0.0,0.0,2.3308171709192598,1.8306743848126916,8.562520342832228
3,FIFA World Cup 2022,2,52,Team J,Team C,Player 115,52,13,106.93879855416876,30.54873379566873,0,0.05002569730613495,,Head,Open Play,Normal,From Throw In,False,False,False,3.0,0.0,2.6147704250164954,2.6420174960658454,14.147151259559463
3,FIFA World Cup 2022,2,53,Team J,Team C,Player 375,78,8,112.73661516933295,28.20841192480759,1,0.08602590640045257,,Left Foot,Free Kick,Normal,From Free Kick,True,False,True,2.0,0.0,5.6213817686354774,1.7960978979149194,14.205978971371525
3,FIFA World Cup 2022,2,54,Team J,Team C,Player 130,75,47,106.85963367369794,24.62079374221264,0,0.013517448291686943,,Head,Open Play,Normal,Regular Play,False,False,True,5.0,2.0,5.029825660995156,3.2180164564898592,17.789900252047588
3,FIFA World Cup 2022,2,55,Team J,Team C,Player 340,79,46,92.21801692261108,56.36138118654449,0,0.016981881444417236,,Head,Open Play,Normal,Regular Play,False,True,False,0.0,0.0,3.0291831416969592,3.0403807336525754,29.206077606822237
3,FIFA World Cup 2022,1,56,Team C,Team J,Player 304,3,5,84.35837567355503,37.31714278804928,0,0.004323381155651253,,Head,Open Play,Normal,From Free Kick,False,False,True,2.0,3.0,0.2,1.8481950027326635,33.916052072256605
3,FIFA World Cup 2022,1,57,Team C,Team J,Player 186,16,1,96.22567840047994,50.58923329735525,0,0.023566776515975156,,Right Foot,Open Play,Normal,From Corner,False,False,False,3.0,1.0,0.5317354426130176,1.466989985771716,28.245099148211906
3,FIFA World Cup 2022,1,58,Team J,Team C,Player 311,4,10,118.1475984722264,29.02362818431572,0,0.11780896908888162,,Left Foot,Open Play,Normal,From Free Kick,False,False,True,1.0,1.0,3.6742403275050775,0.8483350011064625,9.808950973550962
3,FIFA World Cup 2022,2,59,Team J,Team C,Player 138,85,21,96.53973524066475,48.25133993350639,0,0.04890822978575289,,Right Foot,Open Play,Normal,From Counter,True,False,True,0.0,0.0,1.5602866810182536,2.3771239520666843,21.516060217942325
3,FIFA World Cup 2022,1,60,Team C,Team J,Player 35,5,34,105.028144978447,34.620147850691836,0,0.06504544444576665,,Head,Open Play,Normal,From Throw In,True,True,True,1.0,3.0,4.052758187209533,3.128741145031205,13.87342357857698
3,FIFA World Cup 2022,2,61,Team J,Team C,Player 321,77,55,115.35570085506734,40.95156096113608,0,0.7484627055632929,,Right Foot,Open Play,Normal,From Counter,True,False,True,0.0,1.0,6.890649537978036,3.753847374945313,1.0889112776319263
3,FIFA World Cup 2022,1,62,Team J,Team C,Player 213,37,15,97.089623864361,31.233979117736407,0,0.050274805508626,,Left Foot,Open Play,Normal,From Counter,True,False,True,0.0,0.0,4.645657860853856,3.4549336116930798,20.404483933315113
3,FIFA World Cup 2022,2,63,Team J,Team C,Player 227,79,47,101.12744252013884,56.906622193094094,1,0.023319570602937375,,Head,Free Kick,Normal,Regular Play,False,False,True,0.0,2.0,5.223844567827024,0.1,26.431620951333635
3,FIFA World Cup 2022,1,64,Team J,Team C,Player 364,31,25,79.95994416898169,41.86677199657093,0,0.0030115882616785395,,Right Foot,Free Kick,Normal,From Corner,False,False,False,5.0,0.0,3.628956766464155,2.198676894355705,34.163809442989304
3,FIFA World Cup 2022,1,65,Team J,Team C,Player 384,35,31,115.61852759507534,32.57374652642193,0,0.35742511109769637,,Right Foot,Open Play,Normal,Regular Play,False,True,True,1.0,0.0,1.4594896993355886,0.6245387855921807,8.341060290031688
3,FIFA World Cup 2022,1,66,Team J,Team C,Player 218,20,18,100.01196483725944,28.177573848005146,0,0.017458122602518347,,Head,Open Play,Normal,Regular Play,False,False,True,3.0,1.0,1.5049498911194112,5.271813306508093,18.44109838448393
3,FIFA World Cup 2022,2,67,Team J,Team C,Player 80,86,5,102.15697927536024,43.878899243088895,0,0.06347907748713162,,Head,Open Play,Normal,Regular Play,False,False,False,1.0,0.0,0.3934991179657507,2.0443761698289267,16.78081680843088
3,FIFA World Cup 2022,2,68,Team J,Team C,Player 78,83,55,103.9044479399322,39.73272877852103,0,0.10874394072189962,,Left Foot,Open Play,Normal,Regular Play,False,False,False,2.0,1.0,2.5077321585057972,1.1961185684912916,15.406253804002658
3,FIFA World Cup 2022,2,69,Team J,Team C,Player 264,58,37,103.28161335105548,60.48549317534368,0,0.03803226734134478,,Right Foot,Open Play,Normal,Regular Play,False,False,True,0.0,0.0,1.5527505637150854,3.33360473395409,23.491887162202083
3,FIFA World Cup 2022,1,70,Team J,Team C,Player 329,19,6,75.33975917892116,53.87031055919283,0,0.0012160957849798452,,Right Foot,Open Play,Normal,Regular Play,True,False,False,3.0,3.0,4.425582367895805,3.394598687829979,42.963553648075845
3,FIFA World Cup 2022,2,71,Team J,Team C,Player 78,47,51,108.59276387576712,7.488192932204228,0,0.008192927711851834,,Left Foot,Open Play,Normal,Regular Play,False,True,False,2.0,4.0,3.3815756784597597,2.025707025995834,34.63000114093291
3,FIFA World Cup 2022,2,72,Team J,Team C,Player 225,60,6,104.40875083265571,32.02927843330503,0,0.10149332474074894,,Right Foot,Open Play,Normal,Regular Play,False,False,False,1.0,1.0,5.014593810526714,0.1,17.124411924763926
3,FIFA World Cup 2022,2,73,Team C,Team J,Player 96,91,46,85.5379980268679,46.19644380868067,0,0.009583809330149106,,Head,Open Play,Normal,From Corner,False,True,True,1.0,1.0,2.2925718309244023,1.213958407765907,33.27026635608953
3,FIFA World Cup 2022,2,74,Team J,Team C,Player 216,71,45,115.62518154528796,33.12936250963303,1,0.31251188742034963,,Right Foot,Open Play,Normal,Regular Play,False,False,True,1.0,0.0,2.4582440074217065,3.574726291977215,1.5742990207408871
3,FIFA World Cup 2022,2,75,Team C,Team J,Player 257,89,50,110.45592388822286,26.051846914716034,0,0.1127020898226696,,Left Foot,Open Play,Normal,From Throw In,False,False,True,0.0,0.0,0.2109630284282382,3.1664322742102904,14.198553380166263
3,FIFA World Cup 2022,1,76,Team J,Team C,Player 2,10,40,99.92271847089715,29.76708844002944,0,0.014877866749675395,,Head,Open Play,Normal,From Throw In,True,False,True,3.0,1.0,0.4924651294590301,1.801934380957304,20.18449485242877
4,UEFA Euro 2024,2,77,Team P,Team E,Player 270,77,0,111.02586167030844,31.017673817988676,0,0.08529718841224318,,Head,Open Play,Normal,Regular Play,True,False,True,1.0,0.0,1.957969276635535,2.4844734782756945,8.032266744188231
4,UEFA Euro 2024,2,78,Team E,Team P,Player 54,54,58,104.53011958282308,38.31671536173165,0,0.08818709409928188,,Head,Corner,Normal,Regular Play,True,False,True,0.0,0.0,1.6030552902091602,0.8080363562993491,14.492397513805638
4,UEFA Euro 2024,1,79,Team P,Team E,Player 372,39,13,105.62198429460537,28.256468540506255,0,0.08640724806587573,,Left Foot,Open Play,Normal,Regular Play,False,True,True,1.0,3.0,1.9062719446108642,2.5943184473380447,14.952999022480173
4,UEFA Euro 2024,2,80,Team P,Team E,Player 49,81,46,113.44299437893923,40.51213220660647,1,0.6357264959096002,,Left Foot,Open Play,Normal,Regular Play,False,False,False,0.0,0.0,4.873860229940528,1.5030761420735972,5.292806448227382
4,UEFA Euro 2024,2,81,Team P,Team E,Player 101,90,31,97.00105584509136,37.758399527629976,0,0.061416616101474635,,Left Foot,Open Play,Normal,From Free Kick,False,True,True,1.0,2.0,1.2901727520114104,4.027459322505596,19.884911285167725
4,UEFA Euro 2024,1,82,Team E,Team P,Player 192,18,53,117.74530837233526,41.414837517403924,0,0.9371123074514385,,Other,Open Play,Normal,Regular Play,False,False,False,0.0,0.0,2.336948820365929,1.6615834768182043,0.8662772999261721
4,UEFA Euro 2024,1,83,Team E,Team P,Player 144,28,44,117.30021581519723,44.00977541792083,1,0.48829915525137657,,Head,Open Play,Normal,Regular Play,True,False,False,1.0,0.0,1.4893520515062555,2.3303253974274374,3.813215806472944
4,UEFA Euro 2024,1,84,Team E,Team P,Player 24,24,20,112.00368240189943,44.51233217247506,0,0.2852558371440449,,Left Foot,Free Kick,Normal,Regular Play,True,True,False,2.0,1.0,1.605997573405077,3.7299060317504793,5.205788670495329
4,UEFA Euro 2024,2,85,Team E,Team P,Player 164,55,52,114.82101452042126,33.579516075132005,0,0.3771654023653917,,Right Foot,Open Play,Normal,Regular Play,True,True,True,0.0,1.0,2.514225095053168,1.8648732319601282,6.493949027040913
4,UEFA Euro 2024,2,86,Team P,Team E,Player 301,61,12,116.69559276486112,50.060864593855314,0,0.23287936286689995,,Left Foot,Open Play,Normal,Regular Play,False,True,True,0.0,1.0,3.7689073827694552,1.8076043543469598,9.252746621941329
4,UEFA Euro 2024,2,87,Team P,Team E,Player 338,66,49,112.81207117378429,52.09110711102594,0,0.09968899835899557,,Left Foot,Free Kick,Normal,From Counter,False,False,True,3.0,1.0,0.7527557141734709,1.398695755098983,16.881971786580316
4,UEFA Euro 2024,2,88,Team P,Team E,Player 235,52,10,116.11769550119074,52.31450748883208,0,0.08164466348119706,,Head,Open Play,Normal,Regular Play,False,False,False,0.0,1.0,0.9690325581224725,3.955460430067787,10.620280304587558
4,UEFA Euro 2024,1,89,Team P,Team E,Player 377,20,30,107.93672893328134,36.69158956668591,0,0.304028694185662,,Left Foot,Open Play,Normal,Regular Play,False,True,False,0.0,1.0,1.8252302540245946,2.61082484590535,7.016521760346208
4,UEFA Euro 2024,2,90,Team P,Team E,Player 180,72,59,118.25865840512444,43.01184229855871,0,0.863839262600111,,Right Foot,Open Play,Normal,Regular Play,False,False,False,1.0,2.0,3.70293785706672,3.3085532724013094,1.4612446786497564
4,UEFA Euro 2024,2,91,Team E,Team P,Player 393,86,33,107.34965108810532,44.560779135293735,0,0.19394712907331574,,Left Foot,Open Play,Normal,Regular Play,False,False,False,1.0,0.0,4.309749440540161,0.9276439002814729,9.463143525855834
4,UEFA Euro 2024,1,92,Team P,Team E,Player 219,2,10,112.71878451907484,36.70728301473106,1,0.5490917224720001,,Right Foot,Open Play,Normal,Regular Play,False,True,False,0.0,1.0,0.87074777620233,3.72891860780923,4.697034935128272
4,UEFA Euro 2024,2,93,Team E,Team P,Player 217,86,38,105.65210489501308,33.820128021218515,0,0.17010321034598394,,Left Foot,Open Play,Normal,From Counter,False,False,True,1.0,0.0,3.9039198938835864,1.9518280231136031,13.822536042481822
4,UEFA Euro 2024,2,94,Team P,Team E,Player 122,58,55,117.12078503102852,51.269639429693584,1,0.15647868229017778,,Left Foot,Open Play,Normal,From Counter,True,True,True,1.0,0.0,0.8790883556788568,3.7855654467155384,8.750462887188577
4,UEFA Euro 2024,2,95,Team E,Team P,Player 289,91,30,106.51075416548942,44.7900416955316,0,0.08654891964534223,,Head,Open Play,Normal,From Counter,True,False,False,1.0,1.0,0.5599618994897381,3.7322868955847435,7.69993333811707
4,UEFA Euro 2024,1,96,Team E,Team P,Player 217,29,9,114.84384000604834,48.05670590739122,0,0.22929484135035105,,Right Foot,Corner,Normal,Regular Play,False,False,True,1.0,1.0,1.1636810971287266,2.6137922316764506,5.109714516356034
5,FIFA World Cup 2018,1,97,Team C,Team K,Player 84,32,26,80.01004592505024,42.69908109894865,0,0.004946811293700339,,Right Foot,Open Play,Normal,From Free Kick,False,False,True,2.0,2.0,1.932044967056444,3.082112642196535,37.35640635741462
5,FIFA World Cup 2018,1,98,Team C,Team K,Player 295,39,6,110.39163005335118,58.662453512679356,0,0.04268198015500484,,Right Foot,Open Play,Normal,From Corner,True,True,True,1.0,2.0,1.1815514271061835,2.7380573927517275,17.101780265640183
5,FIFA World Cup 2018,2,99,Team K,Team C,Player 42,75,50,108.0,40.0,1,0.759510916949111,,Right Foot,Penalty,Normal,From Counter,False,True,False,3.0,1.0,2.818775650375184,3.8472139054764862,8.011494231497263
5,FIFA World Cup 2018,1,100,Team C,Team K,Player 283,31,18,84.25186443675184,39.88784272812449,0,0.004249905724107477,,Head,Open Play,Normal,Regular Play,False,True,True,4.0,2.0,0.2,1.9263003306954105,35.78438108523269
5,FIFA World Cup 2018,1,101,Team K,Team C,Player 381,2,14,100.0762148590533,50.96210372948244,0,0.03312225498676689,,Left Foot,Open Play,Normal,Regular Play,True,False,False,1.0,2.0,2.5230738352117297,3.4202407519948728,17.48308318032671
5,FIFA World Cup 2018,2,102,Team C,Team K,Player 134,71,16,101.91662908948851,20.08765346804502,0,0.021489487351832696,,Left Foot,Open Play,Normal,From Corner,False,False,True,2.0,1.0,3.429938646263042,2.0894165311215436,22.698350592783008
5,FIFA World Cup 2018,1,103,Team C,Team K,Player 68,3,26,116.07930183082951,40.59127819289552,0,0.7447160348171008,,Right Foot,Open Play,Normal,Regular Play,True,True,True,3.0,0.0,1.3706841216384196,2.7341247677714655,2.175013906459217
5,FIFA World Cup 2018,2,104,Team K,Team C,Player 20,73,52,98.37374522050695,20.110415484421793,0,0.00819592032194369,,Other,Open Play,Normal,From Corner,True,False,True,4.0,1.0,3.350297377928609,2.7382943448178203,27.37758661348206
5,FIFA World Cup 2018,1,105,Team K,Team C,Player 370,25,31,99.63163281217776,40.48638703190201,0,0.08458617170904871,,Right Foot,Free Kick,Normal,Regular Play,False,True,True,2.0,0.0,9.62251287992755,2.8889070667840566,16.28705802287024
5,FIFA World Cup 2018,1,106,Team C,Team K,Player 104,16,19,92.89815611118757,36.34614617177094,0,0.049905304897385594,,Right Foot,Open Play,Normal,From Counter,False,True,False,1.0,1.0,3.92085216878142,1.2093132566283815,26.474172579999376
5,FIFA World Cup 2018,2,107,Team K,Team C,Player 220,56,53,113.34631140580846,29.616511228057973,1,0.19983114151317702,,Other,Open Play,Normal,Regular Play,False,False,False,0.0,0.0,1.3874472167215932,1.2069001028755448,10.676033324676347
5,FIFA World Cup 2018,1,108,Team C,Team K,Player 217,24,15,102.77608355879863,35.892501694937295,0,0.08303565177957166,,Right Foot,Open Play,Normal,From Corner,True,False,False,1.0,0.0,8.181592414861424,3.3713180337356015,12.938986764914297
5,FIFA World Cup 2018,1,109,Team C,Team K,Player 13,37,7,109.39851076919622,37.63335917651758,0,0.18024449182932276,,Right Foot,Open Play,Normal,Regular Play,False,False,False,4.0,0.0,4.073253379857542,4.050023758790408,9.479895757533164
5,FIFA World Cup 2018,2,110,Team C,Team K,Player 198,72,53,112.76745372203743,41.01947390631904,1,0.4580725177144753,,Left Foot,Open Play,Normal,From Corner,False,False,True,1.0,2.0,0.8773685062245848,4.399395336128,1.5194285801327696
5,FIFA World Cup 2018,2,111,Team C,Team K,Player 349,73,26,110.37851876881004,31.134070302850226,0,0.21389160757977269,,Left Foot,Open Play,Normal,Regular Play,True,True,False,0.0,0.0,5.1378790727402075,2.398576142186232,11.697627022103006
